15:31:50,15:31:51.0
15:31:51,15:31:52.0
15:31:56,15:31:57.0
15:31:56,15:31:57.0
15:32:03,15:32:3.0
15:32:03,15:32:4.0
15:32:03,15:32:4.0
15:32:08,15:32:9.0
15:32:09,15:32:10.0
15:32:09,15:32:10.0
15:32:14,15:32:15.0
15:32:15,15:32:16.0
15:32:20,15:32:21.0
15:32:21,15:32:22.0
15:32:26,15:32:27.0
15:32:27,15:32:28.0
15:32:27,15:32:28.0
15:32:32,15:32:33.0
15:32:33,15:32:34.0
15:32:38,15:32:39.0
15:32:38,15:32:39.0
15:32:41,15:32:40.0
15:32:44,15:32:45.0
15:32:45,15:32:46.0
15:32:50,15:32:51.0
15:32:50,15:32:51.0
15:32:54,15:32:52.0
15:32:56,15:32:57.0
15:32:57,15:32:57.0
15:33:01,15:32:59.0
15:33:03,15:33:3.0
15:33:03,15:33:4.0
15:33:08,15:33:9.0
15:33:08,15:33:9.0
15:33:14,15:33:15.0
15:33:15,15:33:16.0
15:33:20,15:33:17.0
15:33:20,15:33:21.0
15:33:21,15:33:21.0
15:33:27,15:33:27.0
15:33:27,15:33:28.0
15:33:30,15:33:28.0
15:33:33,15:33:33.0
15:33:33,15:33:34.0
15:33:38,15:33:39.0
15:33:39,15:33:40.0
15:33:41,15:33:40.0
15:33:44,15:33:45.0
15:33:45,15:33:46.0
15:33:48,15:33:46.0
15:33:50,15:33:51.0
15:33:51,15:33:52.0
15:33:56,15:33:57.0
15:33:57,15:33:58.0
15:34:02,15:34:3.0
15:34:02,15:34:3.0
15:34:03,15:34:4.0
15:34:08,15:34:9.0
15:34:09,15:34:10.0
15:34:14,15:34:15.0
15:34:15,15:34:15.0
15:34:15,15:34:16.0
15:34:20,15:34:21.0
15:34:20,15:34:21.0
15:34:26,15:34:27.0
15:34:26,15:34:27.0
15:34:27,15:34:28.0
15:34:32,15:34:33.0
15:34:33,15:34:34.0
15:34:34,15:34:34.0
15:34:39,15:34:39.0
15:34:39,15:34:40.0
15:34:44,15:34:45.0
15:34:44,15:34:45.0
15:34:50,15:34:51.0
15:34:50,15:34:51.0
15:34:51,15:34:52.0
15:34:56,15:34:57.0
15:34:57,15:34:57.0
15:35:02,15:35:3.0
15:35:02,15:35:3.0
15:35:03,15:35:4.0
